ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
289041210,0,27OCT48,51.0,0,9.0,"$103,721",No,$0,z_No,M,Masters,Lawyer,53,Private,"$14,310",3,Minivan,no,"$3,491",3,No,0,$0,13.0,0,Highly Urban/ Urban
595503380,0,14JUN73,26.0,0,9.0,"$24,722",No,$0,z_No,z_F,<High School,Clerical,28,Private,"$9,420",6,z_SUV,no,$0,0,No,1,"$11,213",4.0,1,Highly Urban/ Urban
631567336,0,19JUN52,47.0,0,11.0,"$49,565",No,$0,z_No,z_F,<High School,z_Blue Collar,43,Private,"$11,160",6,Minivan,no,"$4,552",1,No,2,$0,6.0,0,Highly Urban/ Urban
130989382,0,20DEC66,32.0,0,7.0,"$85,402",No,$0,z_No,z_F,Bachelors,Manager,32,Private,"$11,180",7,z_SUV,no,"$5,924",1,No,1,$0,11.0,0,Highly Urban/ Urban
785553332,0,05MAY65,34.0,3,11.0,"$91,963",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,40,Commercial,"$25,410",1,Minivan,no,"$3,535",2,No,4,$0,8.0,0,Highly Urban/ Urban
400710320,0,16JUL52,47.0,0,7.0,"$76,901",No,"$229,973",z_No,z_F,Masters,Lawyer,34,Private,"$18,680",6,z_SUV,no,$0,0,No,0,"$1,525",17.0,1,Highly Urban/ Urban
471957412,0,30NOV43,55.0,0,9.0,"$59,196",No,"$178,362",Yes,z_F,Masters,Lawyer,77,Private,"$7,420",4,Sports Car,no,"$4,274",3,No,0,"$2,671",21.0,1,Highly Urban/ Urban
852315084,0,17MAR55,44.0,0,11.0,"$178,864",No,"$428,679",z_No,z_F,Masters,Lawyer,43,Private,"$23,790",4,Pickup,no,$0,0,No,0,$0,15.0,0,Highly Urban/ Urban
649809932,0,08NOV53,46.0,0,13.0,"$5,015",No,"$105,811",Yes,M,<High School,z_Blue Collar,45,Private,"$2,690",1,Minivan,yes,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
917757827,0,22AUG45,54.0,0,7.0,"$29,567",No,"$195,060",Yes,M,<High School,z_Blue Collar,18,Commercial,"$20,200",6,Van,no,"$2,913",1,Yes,7,"$7,581",1.0,1,Highly Urban/ Urban
491050222,0,20OCT60,39.0,3,15.0,"$48,741",No,"$158,683",Yes,M,Masters,,31,Commercial,"$32,530",17,Panel Truck,no,$0,0,No,0,$0,21.0,0,Highly Urban/ Urban
754785835,0,14JUL49,50.0,0,11.0,"$83,871",No,"$283,832",Yes,M,Bachelors,Professional,20,Commercial,"$27,460",11,Panel Truck,yes,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
580352187,0,27AUG42,57.0,0,15.0,"$78,467",No,$0,z_No,z_F,PhD,,45,Commercial,"$42,690",6,Panel Truck,no,"$3,891",4,No,7,$0,14.0,0,Highly Urban/ Urban
38101035,0,24SEP42,57.0,0,14.0,"$101,497",No,"$261,129",Yes,z_F,Masters,Professional,80,Private,"$23,560",11,Sports Car,no,"$2,898",2,No,4,$0,,0,Highly Urban/ Urban
464738176,0,29OCT58,41.0,0,0.0,$0,No,"$68,224",z_No,z_F,<High School,Home Maker,44,Private,"$1,500",6,Sports Car,no,$0,0,No,2,$0,5.0,0,z_Highly Rural/ Rural
110531074,0,08SEP45,54.0,0,13.0,,No,"$305,391",Yes,M,Bachelors,Manager,18,Private,"$1,500",4,Minivan,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
512475124,0,27AUG38,61.0,0,0.0,$0,No,"$96,739",z_No,z_F,<High School,Student,5,Private,"$1,500",1,Sports Car,no,"$6,414",2,No,6,"$1,993",7.0,1,Highly Urban/ Urban
391760011,0,01JUL60,39.0,2,12.0,"$59,685",No,"$197,089",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470",7,Pickup,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
773852602,0,22OCT48,51.0,0,12.0,"$77,030",No,$0,z_No,z_F,Masters,Manager,5,Private,"$11,490",1,z_SUV,no,"$51,904",1,No,4,$0,13.0,0,Highly Urban/ Urban
973329537,0,18DEC49,49.0,0,0.0,,No,$0,Yes,M,z_High School,Student,28,Private,"$8,870",6,Minivan,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
322057140,0,27AUG65,34.0,0,12.0,"$43,821",No,"$205,035",Yes,M,<High School,z_Blue Collar,27,Private,"$9,280",6,Minivan,no,$0,0,No,0,$0,5.0,0,z_Highly Rural/ Rural
34557554,0,11SEP77,22.0,0,0.0,$0,No,$0,z_No,M,<High School,Student,22,Private,"$3,700",3,Minivan,yes,$0,0,No,0,"$5,430",1.0,1,Highly Urban/ Urban
298571479,0,22MAY80,19.0,1,8.0,"$37,536",Yes,$0,z_No,z_F,Bachelors,Professional,53,Private,"$22,810",10,Pickup,no,"$4,686",1,No,10,"$3,917",1.0,1,Highly Urban/ Urban
869972677,0,15FEB47,52.0,0,3.0,"$81,555",No,"$258,898",z_No,M,Masters,Manager,32,Private,"$13,900",1,Minivan,yes,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
445009433,0,12NOV50,49.0,0,13.0,"$28,592",No,"$183,206",Yes,M,<High School,Clerical,31,Commercial,"$9,260",1,Pickup,no,"$39,892",3,Yes,6,"$14,834",1.0,1,Highly Urban/ Urban
255252716,1,18FEB54,45.0,2,14.0,"$12,106",Yes,$0,z_No,z_F,Bachelors,Student,44,Commercial,"$7,210",1,Sports Car,no,"$36,236",3,Yes,2,"$5,109",12.0,1,Highly Urban/ Urban
999926368,0,17FEB53,46.0,0,11.0,"$57,456",No,"$207,400",Yes,M,Bachelors,Manager,32,Private,"$15,160",1,Minivan,yes,$0,0,No,0,$0,6.0,0,Highly Urban/ Urban
568743363,0,03NOV62,37.0,3,15.0,"$72,019",Yes,$0,z_No,z_F,Bachelors,Professional,46,Private,"$12,400",1,z_SUV,no,"$1,109",3,No,8,"$5,492",1.0,1,Highly Urban/ Urban
991777560,0,14OCT50,49.0,0,0.0,"$32,514",No,"$117,961",Yes,M,z_High School,Clerical,38,Private,"$15,930",1,Minivan,yes,"$1,116",3,No,2,$0,8.0,0,Highly Urban/ Urban
247388076,0,29MAY46,53.0,0,14.0,"$122,959",No,"$342,426",z_No,M,PhD,Doctor,33,Private,"$21,830",7,Van,yes,$0,0,No,0,$0,20.0,0,Highly Urban/ Urban
598980911,0,02NOV48,51.0,0,0.0,$0,No,"$85,559",Yes,z_F,z_High School,Home Maker,47,Private,"$6,600",4,z_SUV,no,$0,0,No,0,$0,7.0,0,z_Highly Rural/ Rural
592856852,0,20JUL46,53.0,0,14.0,"$97,958",No,"$242,606",Yes,z_F,PhD,Doctor,35,Private,"$30,730",10,Minivan,no,$0,0,No,1,$0,11.0,0,Highly Urban/ Urban
484217668,0,31AUG60,39.0,0,16.0,"$92,117",No,"$295,537",Yes,M,z_High School,z_Blue Collar,40,Commercial,"$14,610",7,Minivan,yes,$0,0,No,0,"$2,441",1.0,1,Highly Urban/ Urban
484098012,1,17NOV40,59.0,1,12.0,"$119,382",Yes,$0,z_No,z_F,Masters,Manager,26,Commercial,"$24,130",13,Pickup,no,$0,0,No,0,"$2,738",16.0,1,Highly Urban/ Urban
457758097,0,22AUG58,41.0,0,14.0,"$99,959",No,"$268,154",z_No,z_F,Masters,Lawyer,13,Private,"$18,850",6,Minivan,no,$0,0,No,1,"$1,237",11.0,1,Highly Urban/ Urban
514998223,0,18JUL45,54.0,0,13.0,"$73,561",No,"$252,879",Yes,z_F,Bachelors,Professional,33,Private,"$14,260",15,Pickup,no,$0,0,No,3,$0,13.0,0,Highly Urban/ Urban
506949613,0,27DEC62,36.0,2,0.0,$0,No,$0,Yes,z_F,<High School,Student,37,Private,"$9,880",5,z_SUV,no,$0,0,No,3,$0,1.0,0,z_Highly Rural/ Rural
673195017,1,08MAR59,40.0,3,10.0,"$89,006",No,"$268,136",Yes,M,Bachelors,Professional,58,Commercial,"$25,060",1,Panel Truck,yes,$0,0,No,1,$0,15.0,0,z_Highly Rural/ Rural
275306071,0,20APR66,33.0,3,8.0,"$31,530",Yes,$0,z_No,z_F,z_High School,Clerical,43,Private,"$9,620",1,z_SUV,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
251851062,0,29JUN59,40.0,0,8.0,"$55,258",No,"$182,917",z_No,M,z_High School,z_Blue Collar,37,Commercial,"$13,860",10,Minivan,no,"$6,474",2,No,3,$0,1.0,0,Highly Urban/ Urban
333169593,0,26OCT48,51.0,0,7.0,"$76,916",No,"$255,588",Yes,z_F,Masters,Professional,20,Private,"$21,080",7,z_SUV,no,$0,0,No,0,$0,5.0,0,Highly Urban/ Urban
989066499,1,11JUL56,43.0,2,16.0,"$45,348",No,"$198,638",Yes,z_F,z_High School,Clerical,16,Private,"$10,330",1,Sports Car,no,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
602256369,0,12JUN70,29.0,2,14.0,"$45,299",No,"$148,600",Yes,z_F,z_High School,z_Blue Collar,11,Commercial,"$8,930",7,z_SUV,no,"$5,289",1,No,4,"$1,502",1.0,1,Highly Urban/ Urban
330255772,0,13OCT63,36.0,0,9.0,"$32,645",No,"$190,491",Yes,M,PhD,Doctor,51,Private,"$8,360",4,Minivan,yes,"$7,466",3,No,0,$0,14.0,0,Highly Urban/ Urban
554193726,0,19JUL59,40.0,0,9.0,"$103,636",No,"$270,623",Yes,M,Bachelors,Manager,47,Private,"$14,070",7,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
285745137,0,17AUG85,,0,9.0,"$14,484",No,$0,z_No,z_F,<High School,Clerical,20,Private,"$2,950",10,Sports Car,yes,"$4,518",1,No,1,"$4,798",1.0,1,Highly Urban/ Urban
273566676,0,11APR61,38.0,0,9.0,"$12,216",No,$0,z_No,z_F,z_High School,Student,39,Commercial,"$5,560",6,z_SUV,no,$0,0,Yes,0,"$2,080",1.0,1,Highly Urban/ Urban
277664335,0,13DEC46,52.0,0,9.0,"$65,529",No,,z_No,M,Bachelors,Manager,10,Private,"$20,310",1,Minivan,yes,$0,0,No,0,$0,9.0,0,Highly Urban/ Urban
61688827,0,14NOV60,39.0,2,6.0,"$104,023",No,"$323,456",Yes,M,Masters,Lawyer,59,Private,"$11,030",4,Pickup,yes,"$6,050",2,No,1,$0,1.0,0,Highly Urban/ Urban
116936487,0,17MAR55,44.0,0,2.0,"$26,965",No,"$201,108",Yes,M,<High School,Clerical,22,Private,"$10,960",1,Pickup,yes,"$10,494",1,No,4,$0,,0,Highly Urban/ Urban
508400544,3,05MAR62,37.0,3,9.0,"$6,857",Yes,"$86,075",z_No,z_F,z_High School,Home Maker,35,Private,"$6,480",4,z_SUV,no,"$4,503",1,No,0,$0,7.0,0,z_Highly Rural/ Rural
660894129,0,30JUL50,49.0,0,0.0,$0,No,$0,z_No,M,z_High School,Student,60,Commercial,"$6,540",4,Pickup,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
663636222,0,27SEP43,56.0,0,16.0,"$109,521",No,"$321,674",Yes,M,PhD,,30,Commercial,"$7,100",7,Pickup,no,$0,0,No,2,$0,17.0,0,Highly Urban/ Urban
802668981,0,11MAR53,46.0,0,10.0,"$140,919",No,"$365,826",Yes,z_F,Masters,Lawyer,49,Private,"$22,700",13,Minivan,no,$0,0,No,2,$0,10.0,0,z_Highly Rural/ Rural
250655555,0,29SEP53,46.0,0,15.0,"$62,565",No,"$188,189",Yes,M,z_High School,z_Blue Collar,35,Commercial,"$14,450",7,Minivan,yes,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
57270612,0,30MAR65,34.0,5,17.0,"$24,795",No,"$86,848",Yes,M,z_High School,Clerical,24,Private,"$14,550",9,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
333566924,0,08AUG51,48.0,0,12.0,"$118,753",No,"$325,325",Yes,M,Bachelors,Professional,47,Private,"$13,380",6,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
897555319,0,01JUL33,66.0,0,8.0,"$20,443",No,"$164,510",Yes,M,<High School,z_Blue Collar,40,Private,"$1,500",7,z_SUV,yes,"$3,331",1,No,6,$616,1.0,1,Highly Urban/ Urban
156913960,0,01AUG46,53.0,1,10.0,"$37,172",Yes,"$195,043",z_No,z_F,z_High School,z_Blue Collar,5,Commercial,"$10,520",10,z_SUV,no,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
934611742,0,19OCT44,55.0,0,,,No,,z_No,z_F,PhD,Home Maker,48,Private,"$23,060",11,z_SUV,no,"$7,052",2,No,3,$0,7.0,0,Highly Urban/ Urban
150348263,0,25MAY63,36.0,0,9.0,"$134,361",No,"$356,290",z_No,M,Bachelors,Professional,27,Commercial,"$18,540",1,Van,no,$0,0,Yes,0,$0,7.0,0,Highly Urban/ Urban
684167517,0,17APR48,51.0,0,12.0,"$118,821",No,"$350,398",Yes,M,Masters,Lawyer,28,Private,"$12,880",4,Minivan,no,$0,0,No,3,$0,10.0,0,Highly Urban/ Urban
655182815,0,18JAN47,52.0,0,13.0,"$1,702",No,$0,Yes,z_F,z_High School,Home Maker,40,Private,"$1,670",1,Sports Car,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
830045858,0,13JAN32,67.0,0,14.0,"$40,863",No,$0,z_No,M,Bachelors,Professional,38,Private,"$26,310",4,Minivan,yes,$0,0,No,0,$0,6.0,0,Highly Urban/ Urban
559586671,2,31JUL54,45.0,2,14.0,,No,,Yes,M,Bachelors,Manager,28,Commercial,"$21,910",13,Van,no,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
466811413,1,06FEB54,45.0,1,13.0,"$75,527",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,31,Private,"$11,240",7,z_SUV,no,"$2,611",2,No,1,$0,5.0,0,Highly Urban/ Urban
538875785,0,07JUL51,48.0,0,13.0,"$29,626",No,"$168,178",Yes,M,z_High School,Clerical,34,Commercial,"$30,490",1,Panel Truck,yes,"$42,332",4,Yes,3,$0,11.0,0,Highly Urban/ Urban
698091607,0,19JAN50,49.0,0,9.0,"$39,484",No,"$216,908",Yes,z_F,Bachelors,Home Maker,23,Private,"$12,660",9,z_SUV,no,$0,0,No,2,$0,8.0,0,Highly Urban/ Urban
477927525,0,16JAN64,35.0,2,7.0,"$25,273",No,"$131,584",Yes,z_F,z_High School,Clerical,19,Private,"$6,740",4,Sports Car,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
922582130,0,29AUG63,36.0,2,0.0,$0,No,"$66,630",Yes,z_F,Masters,Home Maker,32,Private,"$5,100",4,Sports Car,no,$0,0,No,3,$0,9.0,0,Highly Urban/ Urban
729841394,0,19JAN50,49.0,0,14.0,"$57,070",No,"$135,174",Yes,M,z_High School,Clerical,44,Private,"$16,170",10,Minivan,yes,$0,0,No,3,$0,7.0,0,Highly Urban/ Urban
19890031,0,06JAN51,48.0,0,8.0,"$139,380",No,"$388,124",Yes,M,Masters,Lawyer,53,Private,"$14,740",3,Minivan,yes,$0,0,No,1,$0,12.0,0,Highly Urban/ Urban
724864903,0,30OCT62,37.0,0,0.0,$0,No,$0,Yes,M,<High School,Student,26,Commercial,"$5,200",1,Pickup,yes,$0,0,No,0,"$2,292",1.0,1,Highly Urban/ Urban
182123622,0,12NOV64,35.0,0,12.0,"$67,702",No,"$181,552",Yes,M,Bachelors,z_Blue Collar,11,Commercial,"$11,770",1,Pickup,no,"$48,743",3,Yes,6,$0,9.0,0,Highly Urban/ Urban
571108830,1,29MAR58,41.0,1,5.0,"$34,304",Yes,"$97,504",z_No,M,z_High School,Clerical,57,Private,"$9,030",6,Pickup,yes,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
413878027,0,27APR66,33.0,2,14.0,"$82,407",Yes,$0,z_No,M,z_High School,z_Blue Collar,17,Commercial,"$4,800",4,Pickup,yes,$0,0,No,1,"$4,181",6.0,1,Highly Urban/ Urban
537754588,0,20FEB64,35.0,2,,"$66,452",Yes,$0,z_No,M,Bachelors,Manager,39,Private,"$23,100",6,Minivan,yes,$0,0,No,2,"$3,491",9.0,1,Highly Urban/ Urban
603971301,0,05FEB48,51.0,0,13.0,"$55,727",No,"$195,859",Yes,M,z_High School,z_Blue Collar,55,Commercial,"$7,250",8,Pickup,yes,$0,0,No,1,"$2,585",6.0,1,Highly Urban/ Urban
521665940,0,13JUN42,57.0,0,10.0,"$28,617",No,"$183,202",Yes,z_F,z_High School,Clerical,40,Private,"$17,850",6,z_SUV,no,"$8,579",2,No,5,"$2,551",7.0,1,Highly Urban/ Urban
522803483,0,07OCT48,51.0,0,12.0,"$35,024",No,"$196,320",Yes,z_F,<High School,z_Blue Collar,38,Private,"$10,100",4,z_SUV,no,$0,0,No,0,$0,6.0,0,z_Highly Rural/ Rural
356622491,0,09APR38,61.0,0,10.0,"$46,161",No,"$197,331",Yes,M,Bachelors,z_Blue Collar,24,Private,"$12,220",1,Sports Car,yes,"$25,313",3,Yes,3,"$24,720",,1,Highly Urban/ Urban
159757744,0,24JUN66,33.0,1,0.0,$0,No,"$120,175",Yes,z_F,z_High School,Home Maker,40,Private,"$9,030",1,z_SUV,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
269953133,0,26AUG51,48.0,0,12.0,"$49,711",No,$0,z_No,z_F,z_High School,Professional,5,Private,"$11,270",7,z_SUV,no,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
299191262,0,18OCT68,31.0,3,13.0,"$99,412",Yes,$0,z_No,z_F,PhD,Manager,29,Private,"$21,180",17,z_SUV,no,$0,0,No,0,$0,11.0,0,Highly Urban/ Urban
54275340,0,01APR58,41.0,0,9.0,"$78,284",No,$0,z_No,z_F,Masters,Manager,32,Private,"$28,760",11,Minivan,no,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
664012623,0,20MAR42,57.0,0,12.0,"$68,350",No,"$222,894",Yes,M,Bachelors,z_Blue Collar,15,Commercial,"$18,700",8,Van,no,"$2,757",1,No,1,$0,11.0,0,Highly Urban/ Urban
774563716,0,15MAR60,39.0,0,12.0,"$38,924",No,"$185,320",Yes,M,z_High School,Professional,16,Private,"$9,290",7,Pickup,yes,"$1,794",2,No,3,$0,,0,Highly Urban/ Urban
468319207,0,24FEB53,46.0,0,13.0,,No,"$250,444",Yes,z_F,Masters,Manager,36,Private,"$18,930",4,z_SUV,no,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
680782638,0,05JUN60,39.0,3,7.0,"$34,046",No,"$183,383",Yes,z_F,z_High School,Clerical,33,Private,"$4,040",6,z_SUV,no,$0,0,No,0,$0,5.0,0,z_Highly Rural/ Rural
359653902,0,13APR48,51.0,0,11.0,"$103,445",No,"$299,787",Yes,M,Bachelors,Manager,10,Commercial,"$33,570",6,Panel Truck,yes,$0,0,No,2,$0,14.0,0,Highly Urban/ Urban
782141189,0,23MAY54,45.0,0,12.0,"$11,261",No,"$151,509",Yes,M,Masters,Manager,26,Private,"$13,700",4,Minivan,yes,$0,0,No,0,$0,18.0,0,Highly Urban/ Urban
877615287,0,24JAN43,56.0,0,13.0,"$59,152",No,"$236,150",z_No,M,PhD,Doctor,49,Private,"$16,150",1,Minivan,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
471820211,0,13DEC57,41.0,0,13.0,"$125,603",No,"$280,181",Yes,z_F,Masters,Lawyer,22,Private,"$18,160",4,z_SUV,no,$0,0,No,0,$0,17.0,0,Highly Urban/ Urban
720116173,0,13JAN55,44.0,3,17.0,"$49,098",No,"$157,404",Yes,M,Bachelors,z_Blue Collar,33,Commercial,"$5,900",1,Pickup,yes,$0,0,No,2,$0,13.0,0,z_Highly Rural/ Rural
297469485,0,02SEP65,34.0,0,8.0,"$102,728",No,"$310,619",z_No,M,Bachelors,Manager,22,Private,"$5,980",4,Pickup,yes,"$6,033",3,No,2,$0,7.0,0,Highly Urban/ Urban
340189270,0,17MAY64,35.0,0,8.0,"$59,387",No,$0,z_No,M,z_High School,Professional,24,Private,"$20,140",7,Minivan,yes,"$27,454",4,Yes,1,$0,1.0,0,Highly Urban/ Urban
763925602,0,04AUG50,49.0,0,15.0,"$58,904",No,"$255,755",z_No,M,Bachelors,Professional,39,Commercial,"$25,890",1,Panel Truck,yes,$0,0,No,2,$0,9.0,0,Highly Urban/ Urban
366029224,0,23AUG59,40.0,0,12.0,"$4,716",No,"$121,325",Yes,M,z_High School,Student,45,Private,"$6,410",1,Pickup,yes,"$46,652",2,Yes,1,"$23,346",1.0,1,Highly Urban/ Urban
914690116,0,18MAY52,47.0,0,13.0,"$166,359",No,"$386,052",Yes,z_F,PhD,Doctor,41,Private,"$10,250",3,z_SUV,no,$0,0,No,2,$0,17.0,0,Highly Urban/ Urban
908964571,0,21JUL59,40.0,0,10.0,"$90,377",No,"$251,223",z_No,M,Bachelors,z_Blue Collar,21,Commercial,"$5,500",1,Pickup,yes,$0,0,No,2,$0,7.0,0,Highly Urban/ Urban
771456575,1,25NOV59,39.0,3,5.0,"$26,440",Yes,$0,z_No,z_F,Bachelors,Clerical,67,Private,"$9,640",6,z_SUV,no,"$2,068",2,No,0,$0,,0,z_Highly Rural/ Rural
543971880,0,08MAR45,54.0,0,14.0,"$89,674",No,"$261,646",Yes,M,Masters,Lawyer,55,Private,"$11,230",13,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
676425834,0,02JUN53,46.0,0,11.0,"$89,657",No,"$267,839",z_No,z_F,Bachelors,Professional,39,Private,"$11,070",1,z_SUV,no,$0,0,No,1,$0,10.0,0,Highly Urban/ Urban
959710460,0,18JAN49,50.0,0,13.0,"$36,504",No,"$209,726",z_No,z_F,<High School,z_Blue Collar,35,Private,"$10,150",10,z_SUV,no,"$10,658",1,No,4,"$2,299",3.0,1,Highly Urban/ Urban
204546735,0,16FEB55,44.0,0,13.0,"$24,849",No,$0,z_No,z_F,<High School,Clerical,36,Private,"$12,970",1,z_SUV,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
259950594,0,02SEP60,39.0,0,10.0,"$100,474",No,$0,z_No,z_F,Bachelors,z_Blue Collar,43,Commercial,"$36,790",5,Van,no,"$8,539",2,No,4,$0,9.0,0,Highly Urban/ Urban
836479329,0,12APR56,43.0,1,12.0,"$85,494",Yes,,z_No,M,Bachelors,z_Blue Collar,29,Commercial,"$15,180",16,Minivan,no,$0,0,No,0,$0,11.0,0,z_Highly Rural/ Rural
563040522,0,29OCT48,51.0,0,9.0,"$46,201",No,"$193,649",Yes,M,z_High School,z_Blue Collar,33,Commercial,"$11,220",4,Pickup,yes,$0,0,No,0,$0,9.0,0,z_Highly Rural/ Rural
845706926,0,08JUL58,41.0,0,11.0,"$39,066",No,,Yes,z_F,z_High School,Clerical,25,Private,"$7,920",7,Sports Car,no,$0,0,No,3,$0,1.0,0,Highly Urban/ Urban
19188910,0,03MAY50,49.0,0,,"$55,473",No,"$210,749",Yes,M,Bachelors,Professional,75,Private,"$17,490",1,Van,yes,$0,0,No,0,$0,11.0,0,Highly Urban/ Urban
621496694,0,01SEP69,30.0,1,11.0,"$88,305",No,"$278,236",Yes,z_F,Masters,Professional,5,Private,"$19,710",3,z_SUV,no,$0,0,No,0,$0,20.0,0,Highly Urban/ Urban
833029532,0,09SEP49,50.0,0,0.0,$0,No,"$117,445",Yes,z_F,Bachelors,Home Maker,72,Private,"$1,500",1,Sports Car,no,$0,0,No,1,$0,8.0,0,Highly Urban/ Urban
157518199,2,02NOV55,44.0,2,7.0,"$78,850",No,"$294,899",Yes,M,Masters,,40,Commercial,"$24,730",4,Panel Truck,no,$0,0,No,0,"$3,929",12.0,1,Highly Urban/ Urban
710024395,0,24NOV54,44.0,1,17.0,"$9,189",No,"$73,828",Yes,z_F,<High School,Clerical,33,Private,"$6,820",9,z_SUV,no,$0,0,No,2,$0,6.0,0,Highly Urban/ Urban
158787596,0,30OCT60,39.0,0,11.0,"$215,158",No,$0,z_No,M,PhD,,34,Commercial,"$20,520",1,Van,yes,$0,0,No,2,"$1,643",17.0,1,Highly Urban/ Urban
210355488,0,14FEB37,62.0,0,14.0,"$74,430",No,"$266,176",Yes,M,Masters,,64,Commercial,"$19,690",3,Pickup,no,$0,0,No,1,$0,17.0,0,Highly Urban/ Urban
144963475,0,02MAY60,39.0,3,12.0,"$54,714",No,"$152,044",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$5,400",3,Minivan,no,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
774160642,0,03JUL45,54.0,0,8.0,"$217,584",No,"$456,526",Yes,z_F,PhD,Manager,29,Private,"$31,180",11,Pickup,no,$0,0,No,2,$0,12.0,0,Highly Urban/ Urban
548740457,0,31JUL51,48.0,0,0.0,$0,No,$0,Yes,M,z_High School,Student,48,Commercial,"$1,500",4,Minivan,yes,"$25,494",3,Yes,6,"$2,316",8.0,1,Highly Urban/ Urban
510001503,0,02MAY42,57.0,0,12.0,,No,$0,z_No,z_F,z_High School,Clerical,19,Private,"$11,650",4,z_SUV,no,"$10,231",1,No,0,$680,1.0,1,Highly Urban/ Urban
918080488,0,27DEC59,39.0,0,12.0,"$71,345",No,"$259,414",Yes,z_F,Bachelors,z_Blue Collar,34,Commercial,"$29,690",1,Pickup,no,$0,0,No,0,$0,12.0,0,z_Highly Rural/ Rural
676564761,0,30JUL46,53.0,0,8.0,"$132,536",No,"$368,061",Yes,M,Bachelors,Professional,43,Commercial,"$20,050",1,Van,no,$0,0,No,0,"$7,990",9.0,1,Highly Urban/ Urban
259580283,0,18JUN40,59.0,0,11.0,"$71,226",No,"$252,722",Yes,M,Bachelors,Professional,10,Private,"$13,490",1,Minivan,yes,"$9,287",3,No,5,$0,11.0,0,Highly Urban/ Urban
711635835,0,04DEC48,50.0,0,,"$11,888",No,$0,z_No,z_F,z_High School,Student,34,Commercial,"$7,690",6,z_SUV,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
789275794,0,12DEC43,55.0,0,8.0,"$45,918",No,"$226,111",Yes,z_F,z_High School,Manager,52,Private,"$11,590",11,Sports Car,no,"$3,614",2,No,0,$0,1.0,0,Highly Urban/ Urban
528689443,0,01DEC73,25.0,2,14.0,"$18,159",No,"$87,400",Yes,M,z_High School,Clerical,55,Private,"$15,360",15,Minivan,yes,"$5,117",2,No,7,"$3,397",1.0,1,Highly Urban/ Urban
718157186,1,08JAN62,37.0,2,12.0,"$35,377",No,"$170,101",Yes,z_F,z_High School,z_Blue Collar,47,Commercial,"$9,990",3,Minivan,no,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
273204117,0,01MAR47,52.0,0,12.0,"$82,599",No,$0,z_No,z_F,Masters,Lawyer,16,Private,"$13,660",6,Minivan,no,$0,0,No,2,$0,26.0,0,Highly Urban/ Urban
121133457,0,12MAY45,54.0,0,,"$62,215",No,"$244,460",Yes,z_F,z_High School,z_Blue Collar,30,Commercial,"$21,840",1,Sports Car,no,"$6,600",2,No,3,"$3,008",5.0,1,Highly Urban/ Urban
99527597,1,18MAY47,52.0,1,,"$46,464",Yes,"$184,637",z_No,z_F,Bachelors,Professional,44,Commercial,"$30,160",6,Pickup,no,$0,0,No,3,$0,10.0,0,z_Highly Rural/ Rural
953297827,0,10OCT46,53.0,0,17.0,"$81,478",No,$0,z_No,M,Masters,,24,Commercial,"$9,650",4,Pickup,yes,$0,0,No,0,$0,19.0,0,Highly Urban/ Urban
